image,pred,gt,n_raw,dropped_border,duplicates_removed,n_tiles,latency_infer_ms,latency_merge_ms,session,arm
20150921_132038_image151.png,81,86,87,0,6,1,13.629000305198133,2.1935999975539744,20150921_132038,A_full640
20150921_132038_image156.png,90,71,97,0,7,1,13.71949964761734,2.604899986181408,20150921_132038,A_full640
20150921_132038_image16.png,34,32,38,0,4,1,13.82329985126853,0.9215999743901193,20150921_132038,A_full640
20150921_132038_image161.png,93,66,98,0,5,1,14.36279968265444,2.5483000208623707,20150921_132038,A_full640
20150921_132038_image166.png,84,82,89,0,5,1,14.286000416614115,2.3943999549373984,20150921_132038,A_full640
20150921_132038_image171.png,76,66,81,0,5,1,14.297900373116136,2.1723000099882483,20150921_132038,A_full640
20150921_132038_image176.png,72,71,80,0,8,1,18.132499209605157,1.847200037445873,20150921_132038,A_full640
20150921_132038_image21.png,41,30,47,0,6,1,13.796699836850166,1.0234999936074018,20150921_132038,A_full640
20150921_132038_image26.png,43,29,48,0,5,1,13.437799897044897,0.9554999996908009,20150921_132038,A_full640
20150921_132038_image261.png,53,37,59,0,6,1,14.80610034801066,1.3666999875567853,20150921_132038,A_full640
20150921_132038_image266.png,46,33,49,0,3,1,14.606699716299772,1.112300029490143,20150921_132038,A_full640
20150921_132038_image271.png,63,37,72,0,9,1,13.96560006402433,1.702000037766993,20150921_132038,A_full640
20150921_132038_image276.png,62,40,64,0,2,1,13.653300335630774,1.6113999881781638,20150921_132038,A_full640
20150921_132038_image281.png,54,38,56,0,2,1,16.81270033866167,1.5775999636389315,20150921_132038,A_full640
20150921_132038_image286.png,64,37,69,0,5,1,14.363999823108315,1.4964999863877892,20150921_132038,A_full640
20150921_132038_image31.png,37,30,39,0,2,1,13.3483997406438,0.8202000171877444,20150921_132038,A_full640
20150921_132038_image336.png,58,39,59,0,1,1,13.575499998405576,1.3005000073462725,20150921_132038,A_full640
20150921_132038_image341.png,75,50,84,0,9,1,19.766800247132778,2.1938999998383224,20150921_132038,A_full640
20150921_132038_image36.png,33,30,35,0,2,1,13.405199654400349,1.5286999987438321,20150921_132038,A_full640
20150921_132038_image361.png,72,66,83,0,11,1,15.131699604913592,1.969600038137287,20150921_132038,A_full640
20150921_132038_image391.png,91,72,95,0,4,1,13.73839969187975,2.4731000303290784,20150921_132038,A_full640
20150921_132038_image41.png,34,30,38,0,4,1,14.616900330409408,0.9319999953731894,20150921_132038,A_full640
20150921_132038_image431.png,79,62,85,0,6,1,17.679299232549965,2.4893999798223376,20150921_132038,A_full640
20150921_132038_image46.png,31,29,36,0,5,1,16.910200140438974,0.8076999802142382,20150921_132038,A_full640
20150921_132038_image496.png,44,27,46,0,2,1,15.722700427286327,1.0937999468296766,20150921_132038,A_full640
20150921_132038_image51.png,40,30,43,0,3,1,14.31540017388761,1.0222999844700098,20150921_132038,A_full640
20150921_132038_image551.png,68,36,73,0,5,1,14.031400305218995,1.9115000031888485,20150921_132038,A_full640
20150921_132038_image56.png,34,31,35,0,1,1,15.639799978584051,0.882500025909394,20150921_132038,A_full640
20150921_132038_image6.png,35,32,37,0,2,1,14.012900390662253,0.8981999708339572,20150921_132038,A_full640
20150921_132038_image61.png,41,34,46,0,5,1,13.438799791038036,2.034100005403161,20150921_132038,A_full640
20150921_132038_image636.png,58,43,61,0,3,1,15.489600338041782,2.491599996574223,20150921_132038,A_full640
20150921_132038_image66.png,47,30,48,0,1,1,14.4057000502944,2.57349997991696,20150921_132038,A_full640
20150921_132038_image666.png,47,30,52,0,5,1,14.716500468552113,1.3151000021025538,20150921_132038,A_full640
20150921_132038_image686.png,43,24,47,0,4,1,15.561100305989385,1.1291999835520983,20150921_132038,A_full640
20150921_132038_image71.png,44,45,46,0,2,1,30.667699594050646,1.2035000254400074,20150921_132038,A_full640
20150921_132038_image76.png,44,44,51,0,7,1,14.22329958807677,1.4662999892607331,20150921_132038,A_full640
20150921_132038_image796.png,38,28,45,0,7,1,13.674099681898952,0.9333000052720308,20150921_132038,A_full640
20150921_132038_image81.png,56,36,61,0,5,1,13.324800107628107,2.114799979608506,20150921_132038,A_full640
20150921_132038_image856.png,29,15,32,0,3,1,14.34620044566691,1.9834000268019736,20150921_132038,A_full640
20150921_132038_image86.png,43,40,46,0,3,1,16.248799750581384,3.1424000044353306,20150921_132038,A_full640
20150921_132038_image871.png,31,13,34,0,3,1,14.278500460088253,0.8470999891869724,20150921_132038,A_full640
20150921_132038_image891.png,32,12,33,0,1,1,15.747100315522403,0.8698999881744385,20150921_132038,A_full640
20150921_132038_image896.png,21,9,22,0,1,1,14.224500272423029,0.563400040846318,20150921_132038,A_full640
20150921_132038_image901.png,17,7,17,0,0,1,13.922500218264759,0.43349998304620385,20150921_132038,A_full640
20150921_132038_image906.png,24,5,26,0,2,1,14.175100225489587,0.6734999478794634,20150921_132038,A_full640
20150921_132038_image91.png,50,41,54,0,4,1,14.731399692595005,1.3093000161461532,20150921_132038,A_full640
20150921_132038_image911.png,24,6,26,0,2,1,14.160200161859393,0.9306000429205596,20150921_132038,A_full640
20150921_132038_image916.png,13,6,15,0,2,1,14.921500370837748,0.3377000102773309,20150921_132038,A_full640
20150921_132038_image921.png,26,10,28,0,2,1,14.114300094544888,1.3273999793455005,20150921_132038,A_full640
20150921_132038_image926.png,21,10,23,0,2,1,13.957299545407295,1.2480999575927854,20150921_132038,A_full640
20150921_132038_image931.png,25,11,25,0,0,1,14.334999781101942,0.6794999935664237,20150921_132038,A_full640
20150921_132038_image96.png,53,52,55,0,2,1,15.419800395146012,1.255100010894239,20150921_132038,A_full640
20150921_132038_image971.png,20,16,23,0,3,1,17.2401000931859,0.5074999644421041,20150921_132038,A_full640
20150921_132038_image996.png,26,12,28,0,2,1,13.783900437876582,0.6090000388212502,20150921_132038,A_full640
20150919_174151_image1.png,8,95,8,0,0,1,32.92500008549541,0.3819999983534217,20150919_174151,B_full1280
20150919_174151_image101.png,4,102,4,0,0,1,23.705700777471066,0.12009998317807913,20150919_174151,B_full1280
20150919_174151_image106.png,7,99,7,0,0,1,24.13909997791052,0.19150000298395753,20150919_174151,B_full1280
20150919_174151_image11.png,11,105,11,0,0,1,32.65120102465153,0.32629998167976737,20150919_174151,B_full1280
20150919_174151_image111.png,6,114,6,0,0,1,23.849500694312155,0.1601999974809587,20150919_174151,B_full1280
20150919_174151_image116.png,15,106,15,0,0,1,23.29149904102087,0.3486999776214361,20150919_174151,B_full1280
20150919_174151_image121.png,14,117,14,0,0,1,24.48269932717085,0.34549995325505733,20150919_174151,B_full1280
20150919_174151_image126.png,8,107,8,0,0,1,23.667600141838193,0.4036999889649451,20150919_174151,B_full1280
20150919_174151_image131.png,12,111,12,0,0,1,25.08250078279525,0.8006999851204455,20150919_174151,B_full1280
20150919_174151_image136.png,12,121,12,0,0,1,26.627600581385195,0.8812000160105526,20150919_174151,B_full1280
20150919_174151_image141.png,6,119,6,0,0,1,23.872900612652302,0.43489999370649457,20150919_174151,B_full1280
20150919_174151_image146.png,3,113,3,0,0,1,23.726000680588186,0.23040000814944506,20150919_174151,B_full1280
20150919_174151_image151.png,8,118,8,0,0,1,25.4944998184219,0.2614000113680959,20150919_174151,B_full1280
20150919_174151_image156.png,8,114,8,0,0,1,24.11039982456714,0.394499977119267,20150919_174151,B_full1280
20150919_174151_image16.png,11,96,11,0,0,1,28.677700920030475,0.5912999622523785,20150919_174151,B_full1280
20150919_174151_image161.png,12,123,12,0,0,1,23.567200555466115,0.4476999747566879,20150919_174151,B_full1280
20150919_174151_image166.png,13,117,13,0,0,1,23.062700301408768,0.3603000077418983,20150919_174151,B_full1280
20150919_174151_image171.png,10,116,10,0,0,1,23.592799119651318,0.2842999529093504,20150919_174151,B_full1280
20150919_174151_image176.png,5,104,5,0,0,1,22.835300205275416,0.30419998802244663,20150919_174151,B_full1280
20150919_174151_image181.png,9,101,9,0,0,1,23.816600305959582,0.3034999826923013,20150919_174151,B_full1280
20150919_174151_image186.png,12,100,12,0,0,1,23.08100051432848,0.34169998252764344,20150919_174151,B_full1280
20150919_174151_image191.png,6,100,6,0,0,1,22.706399714574218,0.16199995297938585,20150919_174151,B_full1280
20150919_174151_image196.png,9,98,9,0,0,1,23.891299974173307,0.27520000003278255,20150919_174151,B_full1280
20150919_174151_image201.png,5,96,5,0,0,1,23.224400415085256,0.12959999730810523,20150919_174151,B_full1280
20150919_174151_image206.png,1,98,1,0,0,1,22.574100274592638,0.03819999983534217,20150919_174151,B_full1280
20150919_174151_image21.png,13,100,13,0,0,1,28.809299253858626,0.3217000048607588,20150919_174151,B_full1280
20150919_174151_image211.png,1,93,1,0,0,1,23.633300557732582,0.04379998426884413,20150919_174151,B_full1280
20150919_174151_image216.png,2,94,2,0,0,1,22.684499517083168,0.061700004152953625,20150919_174151,B_full1280
20150919_174151_image221.png,0,88,0,0,0,1,21.694099763408303,0.030099996365606785,20150919_174151,B_full1280
20150919_174151_image226.png,0,98,0,0,0,1,23.262399416416883,0.03749999450519681,20150919_174151,B_full1280
20150919_174151_image231.png,1,101,1,0,0,1,22.379499772563577,0.03459997242316604,20150919_174151,B_full1280
20150919_174151_image236.png,1,97,1,0,0,1,23.365400901064277,0.03200001083314419,20150919_174151,B_full1280
20150919_174151_image241.png,3,97,3,0,0,1,22.99910030979663,0.07890001870691776,20150919_174151,B_full1280
20150919_174151_image26.png,12,102,12,0,0,1,30.258200565353036,0.31729997135698795,20150919_174151,B_full1280
20150919_174151_image286.png,1,94,1,0,0,1,22.430299278348684,0.03759999526664615,20150919_174151,B_full1280
20150919_174151_image301.png,1,109,1,0,0,1,21.997700354084373,0.029399991035461426,20150919_174151,B_full1280
20150919_174151_image31.png,8,99,8,0,0,1,28.412399330176413,0.20420004148036242,20150919_174151,B_full1280
20150919_174151_image36.png,9,94,9,0,0,1,27.12109978031367,0.23780000628903508,20150919_174151,B_full1280
20150919_174151_image361.png,1,73,1,0,0,1,22.301800344139338,0.033999967854470015,20150919_174151,B_full1280
20150919_174151_image381.png,2,85,2,0,0,1,22.2047999817878,0.10890001431107521,20150919_174151,B_full1280
20150919_174151_image41.png,8,99,8,0,0,1,27.54460093844682,0.22710004122927785,20150919_174151,B_full1280
20150919_174151_image411.png,1,84,1,0,0,1,22.165500949136913,0.0418000272475183,20150919_174151,B_full1280
20150919_174151_image431.png,9,94,9,0,0,1,21.878099218010902,0.23529998725280166,20150919_174151,B_full1280
20150919_174151_image46.png,9,97,9,0,0,1,27.36070092394948,0.2516999957151711,20150919_174151,B_full1280
20150919_174151_image471.png,3,92,3,0,0,1,21.80580034479499,0.08490000618621707,20150919_174151,B_full1280
20150919_174151_image496.png,6,81,6,0,0,1,22.373400853015482,0.16300001880154014,20150919_174151,B_full1280
20150919_174151_image51.png,9,116,9,0,0,1,28.227100435644388,0.2340999781154096,20150919_174151,B_full1280
20150919_174151_image56.png,10,108,10,0,0,1,27.217100189998746,0.2587999915704131,20150919_174151,B_full1280
20150919_174151_image6.png,18,95,18,0,0,1,33.34780069813132,0.41850004345178604,20150919_174151,B_full1280
20150919_174151_image601.png,8,78,8,0,0,1,32.79469957202673,0.20020001102238894,20150919_174151,B_full1280
20150919_174151_image61.png,10,107,10,0,0,1,25.34770071413368,0.23689999943599105,20150919_174151,B_full1280
20150919_174151_image621.png,7,87,7,0,0,1,21.800400653854012,0.19230000907555223,20150919_174151,B_full1280
20150919_174151_image641.png,1,89,1,0,0,1,22.32179918140173,0.042899977415800095,20150919_174151,B_full1280
20150919_174151_image656.png,1,61,1,0,0,1,26.011399982497096,0.06330001633614302,20150919_174151,B_full1280
20150919_174151_image66.png,3,108,3,0,0,1,26.360599285922945,0.08209998486563563,20150919_174151,B_full1280
20150919_174151_image676.png,0,75,0,0,0,1,22.639900283887982,0.03470003139227629,20150919_174151,B_full1280
20150919_174151_image71.png,4,101,4,0,0,1,27.50760028231889,0.1078000059351325,20150919_174151,B_full1280
20150919_174151_image736.png,0,66,0,0,0,1,22.625500860624015,0.029699993319809437,20150919_174151,B_full1280
20150919_174151_image741.png,0,62,0,0,0,1,22.260100807994604,0.033299962524324656,20150919_174151,B_full1280
20150919_174151_image76.png,9,104,9,0,0,1,24.859399563632905,0.24099997244775295,20150919_174151,B_full1280
20150919_174151_image806.png,2,65,2,0,0,1,22.508600830100477,0.06999995093792677,20150919_174151,B_full1280
20150919_174151_image81.png,2,96,2,0,0,1,27.443500843830407,0.05909998435527086,20150919_174151,B_full1280
20150919_174151_image856.png,4,86,5,0,1,1,21.86449985206127,0.11040002573281527,20150919_174151,B_full1280
20150919_174151_image86.png,4,101,4,0,0,1,31.06449920963496,0.10890001431107521,20150919_174151,B_full1280
20150919_174151_image91.png,4,105,4,0,0,1,24.066899763420224,0.1086000120267272,20150919_174151,B_full1280
20150919_174151_image96.png,5,101,5,0,0,1,23.864199811592698,0.21979998564347625,20150919_174151,B_full1280
20150919_174730_image1.png,15,33,15,0,0,1,22.00410001911223,0.6089999806135893,20150919_174730,B_full1280
20150919_174730_image101.png,2,8,2,0,0,1,21.110600935295224,0.0773999490775168,20150919_174730,B_full1280
20150919_174730_image1046.png,29,88,29,0,0,1,20.991499255411327,1.1014000046998262,20150919_174730,B_full1280
20150919_174730_image106.png,3,6,3,0,0,1,22.110200920142233,0.10770000517368317,20150919_174730,B_full1280
20150919_174730_image11.png,15,31,15,0,0,1,22.63430080190301,0.5065000150352716,20150919_174730,B_full1280
20150919_174730_image111.png,5,8,5,0,0,1,21.48299959860742,0.13989995932206511,20150919_174730,B_full1280
20150919_174730_image1146.png,42,107,43,0,1,1,22.527400460094213,0.9982999763451517,20150919_174730,B_full1280
20150919_174730_image116.png,4,8,4,0,0,1,21.575099451467395,0.1278999843634665,20150919_174730,B_full1280
20150919_174730_image121.png,6,8,6,0,0,1,21.44459973834455,0.14479999663308263,20150919_174730,B_full1280
20150919_174730_image126.png,3,9,3,0,0,1,22.472500463947654,0.07039995398372412,20150919_174730,B_full1280
20150919_174730_image131.png,7,10,7,0,0,1,22.43490006495267,0.15619996702298522,20150919_174730,B_full1280
20150919_174730_image1331.png,45,82,47,0,2,1,21.532999912276864,1.0602000402286649,20150919_174730,B_full1280
20150919_174730_image136.png,4,11,4,0,0,1,22.113700402900577,0.13920001219958067,20150919_174730,B_full1280
20150919_174730_image141.png,6,12,6,0,0,1,22.907700441777706,0.1558999647386372,20150919_174730,B_full1280
20150919_174730_image146.png,8,12,9,0,1,1,22.193699191324413,0.21770002786070108,20150919_174730,B_full1280
20150919_174730_image151.png,6,14,6,0,0,1,21.10519904177636,0.15460001304745674,20150919_174730,B_full1280
20150919_174730_image156.png,4,11,4,0,0,1,21.29539984744042,0.19669998437166214,20150919_174730,B_full1280
20150919_174730_image16.png,18,30,18,0,0,1,22.493700904771686,0.6903000175952911,20150919_174730,B_full1280
20150919_174730_image161.png,5,11,5,0,0,1,21.612799294292927,0.13890000991523266,20150919_174730,B_full1280
20150919_174730_image166.png,7,10,7,0,0,1,22.570900570601225,0.17339998157694936,20150919_174730,B_full1280
20150919_174730_image171.png,5,9,5,0,0,1,22.36249954532832,0.12740003876388073,20150919_174730,B_full1280
20150919_174730_image176.png,5,9,5,0,0,1,21.572299463674426,0.12340000830590725,20150919_174730,B_full1280
20150919_174730_image181.png,5,8,5,0,0,1,21.903900176286697,0.11830002767965198,20150919_174730,B_full1280
20150919_174730_image186.png,4,7,4,0,0,1,24.37759978324175,0.09670003782957792,20150919_174730,B_full1280
20150919_174730_image191.png,5,8,5,0,0,1,21.030399909242988,0.1170000177808106,20150919_174730,B_full1280
20150919_174730_image196.png,5,7,5,0,0,1,22.495500872842968,0.1183999702334404,20150919_174730,B_full1280
20150919_174730_image201.png,6,7,6,0,0,1,24.37920057680458,0.14299998292699456,20150919_174730,B_full1280
20150919_174730_image206.png,5,7,5,0,0,1,23.075800790451467,0.1208000467158854,20150919_174730,B_full1280
20150919_174730_image21.png,16,29,16,0,0,1,21.80050092469901,0.3905000048689544,20150919_174730,B_full1280
20150919_174730_image211.png,7,9,7,0,0,1,22.780100475996733,0.2079999540001154,20150919_174730,B_full1280
20150919_174730_image216.png,4,6,4,0,0,1,21.255999498069286,0.12620002962648869,20150919_174730,B_full1280
20150919_174730_image221.png,3,6,3,0,0,1,23.050900640897453,0.07800001185387373,20150919_174730,B_full1280
20150919_174730_image226.png,4,6,4,0,0,1,21.562100613489747,0.09659997886046767,20150919_174730,B_full1280
20150919_174730_image231.png,2,4,2,0,0,1,21.429899245500565,0.053099996875971556,20150919_174730,B_full1280
20150919_174730_image236.png,1,3,1,0,0,1,21.997000880539417,0.029199989512562752,20150919_174730,B_full1280
20150919_174730_image241.png,1,2,1,0,0,1,22.551900344900787,0.025900022592395544,20150919_174730,B_full1280
20150919_174730_image246.png,0,1,0,0,0,1,20.791000708006322,0.019799976143985987,20150919_174730,B_full1280
20150919_174730_image251.png,0,1,0,0,0,1,21.32370026782155,0.018900027498602867,20150919_174730,B_full1280
20150919_174730_image256.png,0,5,0,0,0,1,21.91360041964799,0.02700003096833825,20150919_174730,B_full1280
20150919_174730_image26.png,12,30,12,0,0,1,21.91419931035489,0.2694000140763819,20150919_174730,B_full1280
20150919_174730_image261.png,0,7,0,0,0,1,22.393300251103938,0.024200009647756815,20150919_174730,B_full1280
20150919_174730_image266.png,3,14,3,0,0,1,20.955999184399843,0.06939994636923075,20150919_174730,B_full1280
20150919_174730_image271.png,3,17,3,0,0,1,21.859000387601554,0.06670004222542048,20150919_174730,B_full1280
20150919_174730_image276.png,1,14,1,0,0,1,23.278699941933155,0.0295999925583601,20150919_174730,B_full1280
20150919_174730_image286.png,0,16,0,0,0,1,20.857500401325524,0.030199997127056122,20150919_174730,B_full1280
20150919_174730_image296.png,5,20,5,0,0,1,21.055200336501002,0.10950001887977123,20150919_174730,B_full1280
20150919_174730_image301.png,7,23,7,0,0,1,22.844600167125463,0.16280001727864146,20150919_174730,B_full1280
20150919_174730_image306.png,6,24,6,0,0,1,21.795100908726454,0.1362999901175499,20150919_174730,B_full1280
20150919_174730_image31.png,8,21,8,0,0,1,22.242400634102523,0.20670000230893493,20150919_174730,B_full1280
20150919_174730_image321.png,5,32,5,0,0,1,20.839400177821517,0.1841000048443675,20150919_174730,B_full1280
20150919_174730_image331.png,9,35,9,0,0,1,22.252700312063098,0.21269998978823423,20150919_174730,B_full1280
20150919_174730_image341.png,5,36,5,0,0,1,22.397200234234333,0.11770002311095595,20150919_174730,B_full1280
20150919_174730_image351.png,5,34,5,0,0,1,24.110000113025308,0.12010004138574004,20150919_174730,B_full1280
20150919_174730_image356.png,9,40,9,0,0,1,21.443599730730057,0.22250000620260835,20150919_174730,B_full1280
20150919_174730_image36.png,8,17,8,0,0,1,22.10369986575097,0.22149999858811498,20150919_174730,B_full1280
20150919_174730_image376.png,15,39,15,0,0,1,21.98889927752316,0.3497999859973788,20150919_174730,B_full1280
20150919_174730_image386.png,8,56,8,0,0,1,21.21839990466833,0.18880004063248634,20150919_174730,B_full1280
20150919_174730_image396.png,11,47,11,0,0,1,23.617199522443116,0.29880000511184335,20150919_174730,B_full1280
20150919_174730_image41.png,6,16,6,0,0,1,21.77889990620315,0.14900002861395478,20150919_174730,B_full1280
20150919_174730_image411.png,13,48,13,0,0,1,21.13290082477033,0.5931000341661274,20150919_174730,B_full1280
20150919_174730_image426.png,10,47,10,0,0,1,21.550399830564857,0.26160001289099455,20150919_174730,B_full1280
20150919_174730_image436.png,19,45,19,0,0,1,23.0790996812284,0.6512999534606934,20150919_174730,B_full1280
20150919_174730_image441.png,16,49,17,0,1,1,22.094000736251473,0.4189999890513718,20150919_174730,B_full1280
20150919_174730_image456.png,18,35,18,0,0,1,21.27209911122918,0.4306999617256224,20150919_174730,B_full1280
20150919_174730_image46.png,5,12,5,0,0,1,23.393199427053332,0.12129999231547117,20150919_174730,B_full1280
20150919_174730_image471.png,21,51,21,0,0,1,22.86469983216375,0.48449996393173933,20150919_174730,B_full1280
20150919_174730_image486.png,17,51,17,0,0,1,21.971899340860546,0.4802999901585281,20150919_174730,B_full1280
20150919_174730_image491.png,22,66,22,0,0,1,21.552599290385842,0.5906999576836824,20150919_174730,B_full1280
20150919_174730_image496.png,26,56,26,0,0,1,22.681099815294147,0.6621000356972218,20150919_174730,B_full1280
20150919_174730_image506.png,45,68,45,0,0,1,21.766900775954127,1.0796000133268535,20150919_174730,B_full1280
20150919_174730_image51.png,3,11,3,0,0,1,21.739900640212,0.10459998156875372,20150919_174730,B_full1280
20150919_174730_image521.png,37,70,37,0,0,1,21.20960050355643,0.9397999965585768,20150919_174730,B_full1280
20150919_174730_image536.png,44,77,44,0,0,1,22.423200932331383,1.1940999538637698,20150919_174730,B_full1280
20150919_174730_image551.png,39,78,39,0,0,1,22.23509956896305,0.9123000199906528,20150919_174730,B_full1280
20150919_174730_image56.png,2,5,2,0,0,1,21.18379925005138,0.0646000262349844,20150919_174730,B_full1280
20150919_174730_image566.png,39,76,39,0,0,1,22.000500573776662,1.0000999900512397,20150919_174730,B_full1280
20150919_174730_image581.png,41,79,42,0,1,1,21.889499183744192,0.9940000018104911,20150919_174730,B_full1280
20150919_174730_image596.png,37,69,37,0,0,1,22.399099658243358,1.4256999711506069,20150919_174730,B_full1280
20150919_174730_image6.png,13,36,13,0,0,1,22.137899728491902,0.33330003498122096,20150919_174730,B_full1280
20150919_174730_image61.png,3,4,3,0,0,1,21.825099459849298,0.08570001227781177,20150919_174730,B_full1280
20150919_174730_image611.png,35,62,35,0,0,1,20.800499262288213,0.8889000164344907,20150919_174730,B_full1280
20150919_174730_image631.png,25,50,25,0,0,1,22.358400374650955,0.6502000032924116,20150919_174730,B_full1280
20150919_174730_image646.png,18,44,18,0,0,1,21.33260050509125,0.46199996722862124,20150919_174730,B_full1280
20150919_174730_image66.png,5,7,5,0,0,1,23.55260062031448,0.13499998021870852,20150919_174730,B_full1280
20150919_174730_image666.png,28,54,28,0,0,1,21.42339927982539,0.9118999587371945,20150919_174730,B_full1280
20150919_174730_image681.png,32,65,32,0,0,1,22.34419963695109,0.8976000244729221,20150919_174730,B_full1280
20150919_174730_image701.png,32,77,33,0,1,1,22.254800830967724,0.8175999973900616,20150919_174730,B_full1280
20150919_174730_image71.png,3,5,3,0,0,1,22.299899337813258,0.08749996777623892,20150919_174730,B_full1280
20150919_174730_image736.png,38,76,40,0,2,1,22.14529994968325,0.9287999710068107,20150919_174730,B_full1280
20150919_174730_image76.png,2,4,2,0,0,1,22.929699539206922,0.07790001109242439,20150919_174730,B_full1280
20150919_174730_image761.png,30,74,31,0,1,1,21.136200251057744,0.7475999882444739,20150919_174730,B_full1280
20150919_174730_image786.png,20,51,20,0,0,1,21.181200335733593,0.4794999840669334,20150919_174730,B_full1280
20150919_174730_image81.png,1,4,1,0,0,1,21.537500698119402,0.03819999983534217,20150919_174730,B_full1280
20150919_174730_image811.png,28,54,28,0,0,1,22.278300749137998,0.6321999826468527,20150919_174730,B_full1280
20150919_174730_image86.png,2,5,2,0,0,1,21.34389989171177,0.13370002852752805,20150919_174730,B_full1280
20150919_174730_image861.png,32,74,32,0,0,1,22.23550010379404,1.2484000180847943,20150919_174730,B_full1280
20150919_174730_image91.png,4,7,4,0,0,1,22.50230084080249,0.16080000204965472,20150919_174730,B_full1280
20150919_174730_image911.png,38,72,38,0,0,1,22.284500438719988,1.138899999205023,20150919_174730,B_full1280
20150919_174730_image96.png,5,7,5,0,0,1,22.46470019686967,0.3182000364176929,20150919_174730,B_full1280
20150919_174730_image961.png,53,113,54,0,1,1,21.3992001991719,1.4941999688744545,20150919_174730,B_full1280
20150921_131234_image1.png,53,72,56,0,3,1,20.943399475887418,1.3840000028721988,20150921_131234,B_full1280
20150921_131234_image11.png,45,75,46,0,1,1,21.021199661307037,1.1861000093631446,20150921_131234,B_full1280
20150921_131234_image16.png,53,71,53,0,0,1,20.925499540753663,1.260699995327741,20150921_131234,B_full1280
20150921_131234_image201.png,32,43,32,0,0,1,20.46669988334179,0.7339000003412366,20150921_131234,B_full1280
20150921_131234_image206.png,32,40,32,0,0,1,21.084000195376575,0.8515000226907432,20150921_131234,B_full1280
20150921_131234_image21.png,52,68,52,0,0,1,22.630600592121482,1.559700001962483,20150921_131234,B_full1280
20150921_131234_image216.png,45,51,45,0,0,1,21.96919964440167,0.9954000124707818,20150921_131234,B_full1280
20150921_131234_image221.png,37,49,38,0,1,1,20.753100315108895,0.8611999801360071,20150921_131234,B_full1280
20150921_131234_image231.png,36,58,36,0,0,1,21.128500014543533,0.9824000298976898,20150921_131234,B_full1280
20150921_131234_image236.png,31,40,31,0,0,1,20.78039963915944,0.9421000140719116,20150921_131234,B_full1280
20150921_131234_image26.png,59,68,59,0,0,1,21.538999038748443,1.3284000451676548,20150921_131234,B_full1280
20150921_131234_image286.png,49,60,49,0,0,1,21.231300683692098,1.1158999986946583,20150921_131234,B_full1280
20150921_131234_image306.png,45,67,46,0,1,1,21.36359982844442,1.1585999745875597,20150921_131234,B_full1280
20150921_131234_image31.png,58,74,59,0,1,1,21.65840072929859,1.6611000173725188,20150921_131234,B_full1280
20150921_131234_image341.png,53,64,53,0,0,1,20.316899206489325,1.4257999719120562,20150921_131234,B_full1280
20150921_131234_image36.png,55,72,58,0,3,1,22.758799177594483,1.269900007173419,20150921_131234,B_full1280
20150921_131234_image361.png,45,48,45,0,0,1,21.354800929315388,1.4466000138781965,20150921_131234,B_full1280
20150921_131234_image366.png,39,45,40,0,1,1,21.777000477537513,0.9527000365778804,20150921_131234,B_full1280
20150921_131234_image401.png,35,56,36,0,1,1,20.533000448718667,0.8055000216700137,20150921_131234,B_full1280
20150921_131234_image406.png,39,53,39,0,0,1,21.876299241557717,1.320800045505166,20150921_131234,B_full1280
20150921_131234_image41.png,57,73,58,0,1,1,21.360599285922945,1.3710000202991068,20150921_131234,B_full1280
20150921_131234_image416.png,41,51,42,0,1,1,20.99160035327077,1.089499972295016,20150921_131234,B_full1280
20150921_131234_image451.png,34,61,35,0,1,1,20.954000802710652,0.9124000207521021,20150921_131234,B_full1280
20150921_131234_image456.png,36,65,36,0,0,1,22.944100562483072,0.9743000264279544,20150921_131234,B_full1280
20150921_131234_image461.png,34,60,35,0,1,1,21.40569911338389,0.860599975567311,20150921_131234,B_full1280
20150921_131234_image476.png,39,63,40,0,1,1,22.061400586739182,1.5242999652400613,20150921_131234,B_full1280
20150921_131234_image481.png,28,55,28,0,0,1,21.727000671438873,0.673700007610023,20150921_131234,B_full1280
20150921_131234_image486.png,29,49,30,0,1,1,20.929499335587025,1.4937999658286572,20150921_131234,B_full1280
20150921_131234_image536.png,11,18,11,0,0,1,20.72479934617877,0.29939995147287846,20150921_131234,B_full1280
20150921_131234_image541.png,9,13,9,0,0,1,21.287899072282016,0.2830000012181699,20150921_131234,B_full1280
20150921_131234_image546.png,10,10,10,0,0,1,22.151599664241076,0.25370001094415784,20150921_131234,B_full1280
20150921_131234_image551.png,6,10,6,0,0,1,21.15290025807917,0.2940999693237245,20150921_131234,B_full1280
20150921_131234_image556.png,7,9,7,0,0,1,22.543400946073234,0.23850001161918044,20150921_131234,B_full1280
20150921_131234_image56.png,30,37,31,0,1,1,21.356499296613038,1.7847999697551131,20150921_131234,B_full1280
20150921_131234_image561.png,7,8,7,0,0,1,21.678099805489182,0.19190000602975488,20150921_131234,B_full1280
20150921_131234_image566.png,8,7,8,0,0,1,20.7120996536687,0.18879998242482543,20150921_131234,B_full1280
20150921_131234_image571.png,7,14,7,0,0,1,20.680600888095796,0.16200001118704677,20150921_131234,B_full1280
20150921_131234_image576.png,9,15,9,0,0,1,21.767099730670452,0.20439998479560018,20150921_131234,B_full1280
20150921_131234_image581.png,8,12,8,0,0,1,20.771100787445903,0.19180000526830554,20150921_131234,B_full1280
